demand,Month,Date,Year,Time,City
2477.0,7,12,2018,1:00,san diego
2373.0,7,12,2018,2:00,san diego
2256.0,7,12,2018,3:00,san diego
2198.0,7,12,2018,4:00,san diego
2217.0,7,12,2018,5:00,san diego
2296.0,7,12,2018,6:00,san diego
2371.0,7,12,2018,7:00,san diego
2336.0,7,12,2018,8:00,san diego
2414.0,7,12,2018,9:00,san diego
2455.0,7,12,2018,10:00,san diego
2536.0,7,12,2018,11:00,san diego
2643.0,7,12,2018,12:00,san diego
2732.0,7,12,2018,13:00,san diego
2875.0,7,12,2018,14:00,san diego
2984.0,7,12,2018,15:00,san diego
3178.0,7,12,2018,16:00,san diego
3433.0,7,12,2018,17:00,san diego
3597.0,7,12,2018,18:00,san diego
3502.0,7,12,2018,19:00,san diego
3417.0,7,12,2018,20:00,san diego
3397.0,7,12,2018,21:00,san diego
3236.0,7,12,2018,22:00,san diego
2957.0,7,12,2018,23:00,san diego
2670.0,7,13,2018,0:00,san diego
2490.0,7,13,2018,1:00,san diego
2342.0,7,13,2018,2:00,san diego
2242.0,7,13,2018,3:00,san diego
2195.0,7,13,2018,4:00,san diego
2218.0,7,13,2018,5:00,san diego
2306.0,7,13,2018,6:00,san diego
2374.0,7,13,2018,7:00,san diego
2350.0,7,13,2018,8:00,san diego
2358.0,7,13,2018,9:00,san diego
2435.0,7,13,2018,10:00,san diego
2527.0,7,13,2018,11:00,san diego
2640.0,7,13,2018,12:00,san diego
2801.0,7,13,2018,13:00,san diego
2892.0,7,13,2018,14:00,san diego
2940.0,7,13,2018,15:00,san diego
3004.0,7,13,2018,16:00,san diego
3057.0,7,13,2018,17:00,san diego
3147.0,7,13,2018,18:00,san diego
3231.0,7,13,2018,19:00,san diego
3252.0,7,13,2018,20:00,san diego
3240.0,7,13,2018,21:00,san diego
3108.0,7,13,2018,22:00,san diego
2868.0,7,13,2018,23:00,san diego
2641.0,7,14,2018,0:00,san diego
2461.0,7,14,2018,1:00,san diego
2315.0,7,14,2018,2:00,san diego
2242.0,7,14,2018,3:00,san diego
2182.0,7,14,2018,4:00,san diego
2170.0,7,14,2018,5:00,san diego
2193.0,7,14,2018,6:00,san diego
2160.0,7,14,2018,7:00,san diego
2023.0,7,14,2018,8:00,san diego
2044.0,7,14,2018,9:00,san diego
2124.0,7,14,2018,10:00,san diego
2155.0,7,14,2018,11:00,san diego
2258.0,7,14,2018,12:00,san diego
2359.0,7,14,2018,13:00,san diego
2448.0,7,14,2018,14:00,san diego
2573.0,7,14,2018,15:00,san diego
2757.0,7,14,2018,16:00,san diego
2911.0,7,14,2018,17:00,san diego
3077.0,7,14,2018,18:00,san diego
3208.0,7,14,2018,19:00,san diego
3227.0,7,14,2018,20:00,san diego
3216.0,7,14,2018,21:00,san diego
3106.0,7,14,2018,22:00,san diego
2889.0,7,14,2018,23:00,san diego
2629.0,7,15,2018,0:00,san diego
2431.0,7,15,2018,1:00,san diego
2330.0,7,15,2018,2:00,san diego
2214.0,7,15,2018,3:00,san diego
2152.0,7,15,2018,4:00,san diego
2120.0,7,15,2018,5:00,san diego
2138.0,7,15,2018,6:00,san diego
2135.0,7,15,2018,7:00,san diego
2118.0,7,15,2018,8:00,san diego
2109.0,7,15,2018,9:00,san diego
2120.0,7,15,2018,10:00,san diego
2151.0,7,15,2018,11:00,san diego
2288.0,7,15,2018,12:00,san diego
2299.0,7,15,2018,13:00,san diego
2383.0,7,15,2018,14:00,san diego
2508.0,7,15,2018,15:00,san diego
2619.0,7,15,2018,16:00,san diego
2771.0,7,15,2018,17:00,san diego
2913.0,7,15,2018,18:00,san diego
3008.0,7,15,2018,19:00,san diego
3019.0,7,15,2018,20:00,san diego
3035.0,7,15,2018,21:00,san diego
2924.0,7,15,2018,22:00,san diego
2676.0,7,15,2018,23:00,san diego
2434.0,7,16,2018,0:00,san diego
2244.0,7,16,2018,1:00,san diego
2152.0,7,16,2018,2:00,san diego
2089.0,7,16,2018,3:00,san diego
2053.0,7,16,2018,4:00,san diego
2105.0,7,16,2018,5:00,san diego
2204.0,7,16,2018,6:00,san diego
2322.0,7,16,2018,7:00,san diego
2432.0,7,16,2018,8:00,san diego
2481.0,7,16,2018,9:00,san diego
2377.0,7,16,2018,10:00,san diego
2365.0,7,16,2018,11:00,san diego
2454.0,7,16,2018,12:00,san diego
2507.0,7,16,2018,13:00,san diego
2617.0,7,16,2018,14:00,san diego
2772.0,7,16,2018,15:00,san diego
2985.0,7,16,2018,16:00,san diego
3094.0,7,16,2018,17:00,san diego
3203.0,7,16,2018,18:00,san diego
3273.0,7,16,2018,19:00,san diego
3209.0,7,16,2018,20:00,san diego
3219.0,7,16,2018,21:00,san diego
3093.0,7,16,2018,22:00,san diego
2810.0,7,16,2018,23:00,san diego
2546.0,7,17,2018,0:00,san diego
2413.0,7,17,2018,1:00,san diego
2286.0,7,17,2018,2:00,san diego
2192.0,7,17,2018,3:00,san diego
2149.0,7,17,2018,4:00,san diego
2176.0,7,17,2018,5:00,san diego
2315.0,7,17,2018,6:00,san diego
2424.0,7,17,2018,7:00,san diego
2517.0,7,17,2018,8:00,san diego
2574.0,7,17,2018,9:00,san diego
2508.0,7,17,2018,10:00,san diego
2489.0,7,17,2018,11:00,san diego
2524.0,7,17,2018,12:00,san diego
2605.0,7,17,2018,13:00,san diego
2714.0,7,17,2018,14:00,san diego
2845.0,7,17,2018,15:00,san diego
2958.0,7,17,2018,16:00,san diego
3017.0,7,17,2018,17:00,san diego
3082.0,7,17,2018,18:00,san diego
3072.0,7,17,2018,19:00,san diego
3081.0,7,17,2018,20:00,san diego
3126.0,7,17,2018,21:00,san diego
3007.0,7,17,2018,22:00,san diego
2754.0,7,17,2018,23:00,san diego
2524.0,7,18,2018,0:00,san diego
2317.0,7,18,2018,1:00,san diego
2239.0,7,18,2018,2:00,san diego
2148.0,7,18,2018,3:00,san diego
2113.0,7,18,2018,4:00,san diego
2124.0,7,18,2018,5:00,san diego
2250.0,7,18,2018,6:00,san diego
2333.0,7,18,2018,7:00,san diego
2412.0,7,18,2018,8:00,san diego
2317.0,7,18,2018,9:00,san diego
2327.0,7,18,2018,10:00,san diego
2531.0,7,18,2018,11:00,san diego
2619.0,7,18,2018,12:00,san diego
2730.0,7,18,2018,13:00,san diego
2710.0,7,18,2018,14:00,san diego
2844.0,7,18,2018,15:00,san diego
2852.0,7,18,2018,16:00,san diego
2937.0,7,18,2018,17:00,san diego
3018.0,7,18,2018,18:00,san diego
3072.0,7,18,2018,19:00,san diego
3145.0,7,18,2018,20:00,san diego
3147.0,7,18,2018,21:00,san diego
2998.0,7,18,2018,22:00,san diego
2747.0,7,18,2018,23:00,san diego
2486.0,7,19,2018,0:00,san diego
